date,id,group,converted
2023-10-19,4053133,test,0
2023-10-19,4357044,test,0
2023-10-19,8658601,test,0
2023-10-19,7303665,test,0
2023-10-19,6933483,test,0
2023-10-19,7444798,test,0
2023-10-19,8512845,test,0
2023-10-19,8244445,test,0
2023-10-19,4912124,test,0
2023-10-19,5827916,test,0
2023-10-19,5800685,test,0
2023-10-19,4674040,test,0
2023-10-19,5351883,test,1
2023-10-19,7206146,test,0
2023-10-19,5186516,test,0
2023-10-19,4732656,test,0
2023-10-19,8518483,test,0
2023-10-19,8805957,test,0
2023-10-19,7624819,test,0
2023-10-19,8343224,test,0
2023-10-19,4877718,test,0
2023-10-19,7469355,test,0
2023-10-19,4791879,test,0
2023-10-19,5788723,test,0
2023-10-19,4888544,test,0
2023-10-19,5364032,test,0
2023-10-19,5814296,test,1
2023-10-19,6256072,test,0
2023-10-19,7970748,test,0
2023-10-19,8409780,test,0
2023-10-19,4188618,test,1
2023-10-19,6622171,test,0
2023-10-19,6452859,test,0
2023-10-19,7870233,test,0
2023-10-19,8121596,test,1
2023-10-19,5255736,test,0
2023-10-19,6844778,test,0
2023-10-19,6406788,test,0
2023-10-19,6925165,test,0
2023-10-19,4903431,test,1
2023-10-19,6697819,test,0
2023-10-19,4299192,test,0
2023-10-19,7887384,test,0
2023-10-19,6733325,test,0
2023-10-19,5573109,test,0
2023-10-19,5442983,test,0
2023-10-19,7938303,test,1
2023-10-19,7197788,test,0
2023-10-19,7217486,test,1
2023-10-19,4696128,test,0
2023-10-19,5733946,test,0
2023-10-19,8231757,test,0
2023-10-19,5240393,test,0
2023-10-19,8822074,test,0
2023-10-19,6063241,test,0
2023-10-19,8626298,test,0
2023-10-19,5415258,test,0
2023-10-19,6707779,test,0
2023-10-19,7574552,test,0
2023-10-19,7230687,test,0
2023-10-19,8845469,test,0
2023-10-19,8993465,test,0
2023-10-19,6410743,test,0
2023-10-19,4570917,test,0
2023-10-19,7332531,test,1
2023-10-19,4920426,test,0
2023-10-19,6344561,test,0
2023-10-19,7571970,test,0
2023-10-19,5873301,test,0
2023-10-19,6142852,test,1
2023-10-19,6188389,test,0
2023-10-19,8352277,test,0
2023-10-19,5250990,test,0
2023-10-19,5803621,test,0
2023-10-19,4784922,test,0
2023-10-19,5670468,test,0
2023-10-19,6929763,test,0
2023-10-19,6269333,test,0
2023-10-19,6021684,test,0
2023-10-19,5091620,test,0
2023-10-19,5542697,test,0
2023-10-19,7858503,test,0
2023-10-19,8959197,test,0
2023-10-19,8538627,test,0
2023-10-19,6862819,test,0
2023-10-19,6510791,test,0
2023-10-19,7597427,test,0
2023-10-19,6691827,test,0
2023-10-19,5236732,test,0
2023-10-19,5707184,test,0
2023-10-19,7442252,test,0
2023-10-19,7340270,test,0
2023-10-19,8493031,test,0
2023-10-19,5569348,test,1
2023-10-19,7885022,test,0
2023-10-19,5067776,test,0
2023-10-19,6997045,test,1
2023-10-19,5828790,test,0
2023-10-19,5424961,test,0
2023-10-19,7392565,test,1
2023-10-19,7789703,test,0
2023-10-19,7717234,test,0
2023-10-19,5483879,test,0
2023-10-19,4665279,test,1
2023-10-19,5601720,test,0
2023-10-19,8820342,test,0
2023-10-19,4789614,test,0
2023-10-19,8672539,test,0
2023-10-19,8380590,test,0
2023-10-19,6883923,test,0
2023-10-19,5322402,test,0
2023-10-19,5185714,test,0
2023-10-19,7948521,test,0
2023-10-19,5710019,test,0
2023-10-19,5312377,test,0
2023-10-19,7772330,test,0
2023-10-19,5788343,test,0
2023-10-19,5869242,test,0
2023-10-19,5160955,test,0
2023-10-19,5613856,test,0
2023-10-19,6725974,test,0
2023-10-19,5731623,test,1
2023-10-19,7561208,test,0
2023-10-19,8340191,test,0
2023-10-19,4832652,test,1
2023-10-19,7177779,test,1
2023-10-19,7639270,test,0
2023-10-19,8814129,test,0
2023-10-19,5943330,test,0
2023-10-19,8920466,test,0
2023-10-19,4955055,test,0
2023-10-19,6381957,test,1
2023-10-19,8909527,test,0
2023-10-19,5014610,test,0
2023-10-19,8894893,test,1
2023-10-19,7030657,test,0
2023-10-19,8318053,test,0
2023-10-19,5106916,test,0
2023-10-19,4920403,test,0
2023-10-19,7578973,test,0
2023-10-19,6398079,test,0
2023-10-19,8779187,test,0
2023-10-19,4399703,test,0
2023-10-19,7581738,test,1
2023-10-19,7471969,test,0
2023-10-19,6235222,test,0
2023-10-19,4003755,test,0
2023-10-19,5223515,test,0
2023-10-19,8642068,test,0
2023-10-19,6843951,test,0
2023-10-19,8364575,test,0
2023-10-19,4504404,test,0
2023-10-19,8018786,test,0
2023-10-19,6558694,test,1
2023-10-19,6873741,test,0
2023-10-19,4624173,test,0
2023-10-19,6104026,test,1
2023-10-19,4370208,test,0
2023-10-19,6746278,test,0
2023-10-19,7826963,test,0
2023-10-19,6246115,test,0
2023-10-19,4092018,test,0
2023-10-19,6533851,test,0
2023-10-19,5921327,test,0
2023-10-19,6803383,test,0
2023-10-19,5559434,test,0
2023-10-19,8062267,test,1
2023-10-19,8181228,test,0
2023-10-19,4624702,test,0
2023-10-19,8653844,test,0
2023-10-19,4582220,test,0
2023-10-19,6741757,test,0
2023-10-19,5523748,test,1
2023-10-19,7249383,test,1
2023-10-19,7620556,test,0
2023-10-19,8283645,test,0
2023-10-19,7941250,test,1
2023-10-19,7809797,test,0
2023-10-19,4652717,test,0
2023-10-19,4738099,test,0
2023-10-19,7995569,test,1
2023-10-19,5064688,test,0
2023-10-19,7461949,test,0
2023-10-19,8216562,test,0
2023-10-19,4078131,test,0
2023-10-19,7169739,test,0
2023-10-19,7552254,test,0
2023-10-19,8606190,test,0
2023-10-19,7484756,test,1
2023-10-19,4759208,test,0
2023-10-19,6345403,test,0
2023-10-19,8500345,test,0
2023-10-19,8244010,test,0
2023-10-19,7350788,test,0
2023-10-19,7433273,test,0
2023-10-19,8473219,test,0
2023-10-19,5397556,test,1
2023-10-19,8856194,test,0
2023-10-19,7151577,test,0
2023-10-19,5934355,test,0
2023-10-19,7553240,test,0
2023-10-19,6215114,test,0
2023-10-19,4001690,test,0
2023-10-19,5412444,test,0
2023-10-19,8537438,test,0
2023-10-19,6325577,test,0
2023-10-19,6685461,test,0
2023-10-19,6021902,test,1
2023-10-19,8940478,test,0
2023-10-19,6323378,test,0
2023-10-19,8490419,test,0
2023-10-19,8334687,test,0
2023-10-19,5290196,test,0
2023-10-19,5138458,test,0
2023-10-19,8541994,test,0
2023-10-19,7205961,test,0
2023-10-19,5368413,test,0
2023-10-19,5168152,test,0
2023-10-19,8618119,test,0
2023-10-19,8990100,test,0
2023-10-19,7399163,test,0
2023-10-19,5851413,test,0
2023-10-19,7394470,test,0
2023-10-19,5727645,test,0
2023-10-19,4127514,test,0
2023-10-19,5750761,test,1
2023-10-19,4414019,test,0
2023-10-19,4982255,test,0
2023-10-19,4685766,test,0
2023-10-19,7511648,test,0
2023-10-19,5056212,test,0
2023-10-19,4119210,test,0
2023-10-19,7942162,test,0
2023-10-19,7704189,test,0
2023-10-19,8462853,test,0
2023-10-19,5843846,test,0
2023-10-19,7485440,test,0
2023-10-19,4112835,test,0
2023-10-19,4180707,test,0
2023-10-19,8952643,test,0
2023-10-19,8546831,test,0
2023-10-19,6336985,test,1
2023-10-19,8002286,test,0
2023-10-19,6201223,test,0
2023-10-19,4679598,test,0
2023-10-19,4933731,test,0
2023-10-19,6493503,test,0
2023-10-19,6322140,test,0
2023-10-19,5766458,test,1
2023-10-19,5150137,test,0
2023-10-19,6481528,test,0
2023-10-19,6552158,test,0
2023-10-19,8768965,test,1
2023-10-19,8399923,test,0
2023-10-19,6754808,test,0
2023-10-19,6943141,test,0
2023-10-19,5333533,test,0
2023-10-19,4857944,test,0
2023-10-19,8900517,test,0
2023-10-19,8955180,test,0
2023-10-19,8765781,test,0
2023-10-19,7530067,test,0
2023-10-19,4791998,test,0
2023-10-19,7514083,test,0
2023-10-19,4118386,test,1
2023-10-19,6855165,test,0
2023-10-19,4004149,test,0
2023-10-19,7483976,test,0
2023-10-19,6390141,test,0
2023-10-19,6191363,test,0
2023-10-19,7266596,test,0
2023-10-19,7390592,test,1
2023-10-19,4740513,test,0
2023-10-19,4523921,test,1
2023-10-19,7840829,test,0
2023-10-19,5842670,test,0
2023-10-19,8823672,test,0
2023-10-19,6156605,test,0
2023-10-19,8751786,test,0
2023-10-19,7238136,test,0
2023-10-19,4547394,test,0
2023-10-19,6018934,test,0
2023-10-19,7346614,test,1
2023-10-19,8695710,test,0
2023-10-19,6267317,test,0
2023-10-19,7139078,test,0
2023-10-19,8597478,test,1
2023-10-19,7380687,test,0
2023-10-19,4742227,test,0
2023-10-19,8262324,test,0
2023-10-19,8254357,test,0
2023-10-19,6343752,test,0
2023-10-19,7442724,test,0
2023-10-19,7319081,test,0
2023-10-19,8334408,test,0
2023-10-19,5639567,test,0
2023-10-19,7139768,test,0
2023-10-19,6737871,test,0
2023-10-19,7847094,test,0
2023-10-19,6586363,test,0
2023-10-19,6474799,test,0
2023-10-19,5449964,test,0
2023-10-19,5697757,test,0
2023-10-19,8549572,test,0
2023-10-19,5585488,test,0
2023-10-19,5486979,test,0
2023-10-19,6398921,test,0
2023-10-19,5892767,test,0
2023-10-19,7201988,test,0
2023-10-19,6627749,test,0
2023-10-19,4613805,test,1
2023-10-19,4227533,test,0
2023-10-19,6906028,test,1
2023-10-19,5036606,test,0
2023-10-19,8248507,test,0
2023-10-19,8904406,test,0
2023-10-19,5885925,test,1
2023-10-19,5183363,test,0
2023-10-19,7313521,test,0
2023-10-19,5574638,test,1
2023-10-19,4257921,test,0
2023-10-19,6667887,test,0
2023-10-19,4226318,test,0
2023-10-19,6415562,test,0
2023-10-19,6136615,test,1
2023-10-19,6603317,test,0
2023-10-19,4495863,test,1
2023-10-19,7141800,test,0
2023-10-19,5508268,test,0
2023-10-19,5578658,test,1
2023-10-19,6193977,test,0
2023-10-19,8362548,test,0
2023-10-19,8076704,test,0
2023-10-19,8898456,test,0
2023-10-19,8533443,test,0
2023-10-19,5735587,test,0
2023-10-19,8310607,test,0
2023-10-19,8641887,test,0
2023-10-19,8786471,test,0
2023-10-19,7927657,test,0
2023-10-19,8777298,test,0
2023-10-19,5143973,test,0
2023-10-19,6110021,test,0
2023-10-19,5502793,test,0
2023-10-19,6958554,test,0
2023-10-19,8004302,test,0
2023-10-19,5691523,test,0
2023-10-19,4794661,test,0
2023-10-19,4416443,test,0
2023-10-19,5165994,test,0
2023-10-19,4097131,test,0
2023-10-19,5724724,test,0
2023-10-19,8602355,test,0
2023-10-19,5346850,test,0
2023-10-19,7001398,test,0
2023-10-19,4945619,test,0
2023-10-19,5749290,test,0
2023-10-19,7450775,test,0
2023-10-19,8309200,test,0
2023-10-19,6274659,test,0
2023-10-19,7247494,test,0
2023-10-19,4708365,test,0
2023-10-19,6709107,test,0
2023-10-19,8442199,test,0
2023-10-19,4073361,test,0
2023-10-19,4085183,test,0
2023-10-19,4599723,test,0
2023-10-19,5694332,test,0
2023-10-19,5031790,test,1
2023-10-19,7193591,test,1
2023-10-19,7649295,test,0
2023-10-19,5138199,test,0
2023-10-19,7478370,test,0
2023-10-19,8209308,test,0
2023-10-19,7482464,test,0
2023-10-19,4177281,test,0
2023-10-19,5982744,test,0
2023-10-19,8618522,test,0
2023-10-19,7545077,test,0
2023-10-19,5528222,test,0
2023-10-19,5602858,test,0
2023-10-19,5332648,test,0
2023-10-19,5908308,test,0
2023-10-19,6481420,test,0
2023-10-19,5210798,test,0
2023-10-19,4924305,test,1
2023-10-19,7430862,test,0
2023-10-19,6139153,test,0
2023-10-19,7054950,test,0
2023-10-19,4370048,test,0
2023-10-19,5589186,test,0
2023-10-19,5614048,test,0
2023-10-19,6361626,test,0
2023-10-19,5587894,test,0
2023-10-19,8741068,test,0
2023-10-19,5361954,test,1
2023-10-19,7730753,test,0
2023-10-19,5877324,test,0
2023-10-19,7271882,test,0
2023-10-19,4214742,test,0
2023-10-19,4651557,test,0
2023-10-19,7721659,test,0
2023-10-19,8971561,test,0
2023-10-19,4864702,test,1
2023-10-19,4622449,test,0
2023-10-19,8095432,test,0
2023-10-19,5203475,test,0
2023-10-20,8832275,control,0
2023-10-20,7060752,control,0
2023-10-20,6555385,control,0
2023-10-20,4389883,control,0
2023-10-20,6029717,control,0
2023-10-20,7979736,control,0
2023-10-20,5815502,control,0
2023-10-20,7883546,control,0
2023-10-20,4373908,control,0
2023-10-20,4953196,control,1
2023-10-20,5374245,control,0
2023-10-20,7887828,control,0
2023-10-20,8328714,control,0
2023-10-20,4065012,control,0
2023-10-20,6641186,control,0
2023-10-20,6333774,control,0
2023-10-20,8253338,control,0
2023-10-20,8283549,control,0
2023-10-20,6410730,control,0
2023-10-20,7471352,control,0
2023-10-20,7894618,control,1
2023-10-20,5502838,control,0
2023-10-20,8953162,control,0
2023-10-20,4076510,control,0
2023-10-20,6633994,control,0
2023-10-20,5527598,control,0
2023-10-20,4245627,control,0
2023-10-20,8996312,control,0
2023-10-20,4086359,control,0
2023-10-20,5834187,control,0
2023-10-20,8657402,control,0
2023-10-20,7836838,control,0
2023-10-20,8673890,control,0
2023-10-20,4742457,control,0
2023-10-20,8445664,control,0
2023-10-20,6443921,control,0
2023-10-20,5990610,control,0
2023-10-20,4776029,control,0
2023-10-20,8843786,control,0
2023-10-20,4636571,control,0
2023-10-20,5886981,control,1
2023-10-20,5010206,control,0
2023-10-20,5785405,control,0
2023-10-20,8846187,control,0
2023-10-20,6534769,control,0
2023-10-20,6298157,control,0
2023-10-20,6266425,control,0
2023-10-20,6323475,control,0
2023-10-20,7131154,control,0
2023-10-20,5248749,control,1
2023-10-20,5280568,control,0
2023-10-20,7589930,control,0
2023-10-20,5349530,control,0
2023-10-20,8622189,control,1
2023-10-20,5635605,control,0
2023-10-20,8220876,control,0
2023-10-20,5391090,control,0
2023-10-20,4045308,control,0
2023-10-20,8758103,control,0
2023-10-20,5750233,control,0
2023-10-20,6258971,control,0
2023-10-20,7134126,control,0
2023-10-20,8497650,control,0
2023-10-20,7435318,control,0
2023-10-20,8020389,control,1
2023-10-20,8627417,control,0
2023-10-20,8122330,control,0
2023-10-20,6259928,control,0
2023-10-20,4648228,control,0
2023-10-20,6377286,control,0
2023-10-20,5934803,control,0
2023-10-20,4775119,control,0
2023-10-20,7412429,control,0
2023-10-20,8069372,control,1
2023-10-20,5839344,control,0
2023-10-20,4248502,control,0
2023-10-20,6740561,control,0
2023-10-20,4928835,control,0
2023-10-20,6595969,control,0
2023-10-20,4265804,control,0
2023-10-20,7941085,control,0
2023-10-20,8715414,control,0
2023-10-20,5908253,control,0
2023-10-20,6895124,control,0
2023-10-20,8722336,control,0
2023-10-20,7163461,control,0
2023-10-20,4120052,control,0
2023-10-20,7750939,control,0
2023-10-20,6884490,control,0
2023-10-20,8206113,control,0
2023-10-20,7503651,control,0
2023-10-20,4513269,control,1
2023-10-20,6490042,control,0
2023-10-20,8052824,control,0
2023-10-20,8074358,control,0
2023-10-20,5935161,control,0
2023-10-20,4561529,control,1
2023-10-20,5520498,control,0
2023-10-20,8304145,control,0
2023-10-20,4857865,control,0
2023-10-20,6057104,control,0
2023-10-20,5461192,control,0
2023-10-20,4662465,control,1
2023-10-20,8595970,control,0
2023-10-20,8213383,control,0
2023-10-20,4327350,control,0
2023-10-20,8137210,control,1
2023-10-20,5499397,control,0
2023-10-20,4426986,control,0
2023-10-20,8611585,control,0
2023-10-20,7336416,control,1
2023-10-20,4039348,control,0
2023-10-20,5414022,control,1
2023-10-20,5121530,control,0
2023-10-20,5044620,control,0
2023-10-20,8748935,control,0
2023-10-20,4999617,control,0
2023-10-20,4708368,control,1
2023-10-20,8145005,control,0
2023-10-20,6383426,control,0
2023-10-20,8884278,control,0
2023-10-20,6442075,control,0
2023-10-20,5312027,control,0
2023-10-20,7833135,control,0
2023-10-20,6421441,control,0
2023-10-20,5677361,control,0
2023-10-20,8789916,control,1
2023-10-20,6306329,control,0
2023-10-20,7928513,control,0
2023-10-20,7358415,control,0
2023-10-20,6768609,control,0
2023-10-20,8635145,control,0
2023-10-20,8530785,control,0
2023-10-20,6345329,control,0
2023-10-20,4103688,control,0
2023-10-20,7893668,control,1
2023-10-20,5598591,control,1
2023-10-20,5756230,control,0
2023-10-20,5268147,control,0
2023-10-20,4256359,control,0
2023-10-20,5065495,control,0
2023-10-20,4105619,control,0
2023-10-20,7920766,control,0
2023-10-20,6169102,control,0
2023-10-20,6206173,control,0
2023-10-20,5621966,control,0
2023-10-20,8841442,control,0
2023-10-20,7806469,control,0
2023-10-20,5004489,control,0
2023-10-20,6488226,control,0
2023-10-20,8118903,control,1
2023-10-20,4536122,control,0
2023-10-20,4523668,control,0
2023-10-20,8313052,control,0
2023-10-20,8826730,control,0
2023-10-20,4948507,control,0
2023-10-20,5715568,control,0
2023-10-20,7849990,control,0
2023-10-20,8845515,control,0
2023-10-20,4044379,control,0
2023-10-20,7317494,control,0
2023-10-20,6687178,control,0
2023-10-20,5823743,control,0
2023-10-20,7284139,control,0
2023-10-20,4100870,control,0
2023-10-20,4219408,control,0
2023-10-20,5000717,control,1
2023-10-20,7786847,control,0
2023-10-20,5943587,control,0
2023-10-20,5729962,control,0
2023-10-20,4853794,control,0
2023-10-20,6961270,control,0
2023-10-20,5690270,control,0
2023-10-20,6450314,control,0
2023-10-20,7352622,control,0
2023-10-20,5297445,control,1
2023-10-20,4258928,control,1
2023-10-20,5882133,control,1
2023-10-20,8595611,control,0
2023-10-20,4419275,control,0
2023-10-20,6381266,control,0
2023-10-20,4358638,control,0
2023-10-20,6750500,control,0
2023-10-20,8114999,control,0
2023-10-20,6118130,control,1
2023-10-20,8388405,control,0
2023-10-20,8641613,control,0
2023-10-20,7697681,control,0
2023-10-20,7330596,control,0
2023-10-20,8488951,control,0
2023-10-20,7666274,control,0
2023-10-20,8980788,control,0
2023-10-20,5186272,control,0
2023-10-20,4531380,control,0
2023-10-20,6896198,control,0
2023-10-20,4141460,control,0
2023-10-20,4219688,control,1
2023-10-20,6321112,control,0
2023-10-20,5594311,control,0
2023-10-20,6577769,control,0
2023-10-20,5575569,control,0
2023-10-20,5138234,control,0
2023-10-20,7327426,control,0
2023-10-20,4036599,control,0
2023-10-20,8155441,control,0
2023-10-20,5571224,control,0
2023-10-20,4759520,control,0
2023-10-20,5481969,control,0
2023-10-20,5536180,control,0
2023-10-20,6660279,control,0
2023-10-20,4282337,control,1
2023-10-20,4638593,control,1
2023-10-20,5913325,control,0
2023-10-20,6039140,control,0
2023-10-20,7366632,control,0
2023-10-20,4329072,control,0
2023-10-20,5624841,control,0
2023-10-20,8706939,control,1
2023-10-20,4903334,control,0
2023-10-20,6104471,control,0
2023-10-20,6182791,control,0
2023-10-20,7008329,control,0
2023-10-20,6570369,control,0
2023-10-20,5580653,control,0
2023-10-20,6319050,control,0
2023-10-20,4107415,control,0
2023-10-20,4428833,control,0
2023-10-20,8874652,control,0
2023-10-20,4527263,control,0
2023-10-20,5335249,control,0
2023-10-20,6997557,control,0
2023-10-20,4532711,control,1
2023-10-20,7943232,control,0
2023-10-20,6788948,control,0
2023-10-20,5915250,control,0
2023-10-20,4869854,control,0
2023-10-20,8802506,control,0
2023-10-20,7876090,control,0
2023-10-20,8724710,control,0
2023-10-20,7282530,control,0
2023-10-20,7679713,control,0
2023-10-20,7780060,control,0
2023-10-20,5000273,control,0
2023-10-20,4156019,control,0
2023-10-20,8621848,control,0
2023-10-20,4119064,control,0
2023-10-20,6111817,control,0
2023-10-20,5140484,control,0
2023-10-20,7697094,control,0
2023-10-20,7368432,control,0
2023-10-20,5731746,control,0
2023-10-20,4025874,control,0
2023-10-20,5668008,control,0
2023-10-20,4405213,control,1
2023-10-20,8009459,control,0
2023-10-20,7892536,control,0
2023-10-20,5740942,control,0
2023-10-20,5939669,control,0
2023-10-20,8792803,control,0
2023-10-20,5399133,control,0
2023-10-20,4032637,control,0
2023-10-20,4862077,control,0
2023-10-20,6780231,control,0
2023-10-20,6643277,control,0
2023-10-20,5474230,control,0
2023-10-20,7267810,control,0
2023-10-20,7130747,control,0
2023-10-20,6328993,control,0
2023-10-20,6298799,control,0
2023-10-20,5266718,control,0
2023-10-20,4122639,control,0
2023-10-20,5090672,control,0
2023-10-20,8082411,control,0
2023-10-20,6560565,control,0
2023-10-20,8837753,control,0
2023-10-20,6595562,control,1
2023-10-20,6057220,control,0
2023-10-20,8441949,control,0
2023-10-20,5552392,control,0
2023-10-20,8163804,control,0
2023-10-20,7126073,control,0
2023-10-20,4476139,control,0
2023-10-20,7528867,control,0
2023-10-20,6558345,control,0
2023-10-20,4186319,control,0
2023-10-20,7556465,control,0
2023-10-20,8217946,control,0
2023-10-20,5690057,control,0
2023-10-20,7922838,control,0
2023-10-20,8939838,control,0
2023-10-20,4494267,control,1
2023-10-20,6645211,control,0
2023-10-20,6340687,control,0
2023-10-20,5252043,control,0
2023-10-20,4682615,control,0
2023-10-20,5024274,control,0
2023-10-20,4218673,control,0
2023-10-20,6924823,control,0
2023-10-20,7688914,control,0
2023-10-20,5480938,control,0
2023-10-20,8239223,control,0
2023-10-20,8010087,control,0
2023-10-20,8953153,control,0
2023-10-20,4179488,control,0
2023-10-20,4287637,control,0
2023-10-20,5781490,control,0
2023-10-20,4803771,control,0
2023-10-20,8188081,control,0
2023-10-20,6652186,control,1
2023-10-20,5868160,control,0
2023-10-20,7498362,control,0
2023-10-20,8923079,control,0
2023-10-20,4670410,control,0
2023-10-20,4386921,control,0
2023-10-20,5917048,control,0
2023-10-20,8506013,control,0
2023-10-20,6582131,control,0
2023-10-20,7638060,control,0
2023-10-20,6630136,control,0
2023-10-20,4718892,control,0
2023-10-20,7735123,control,0
2023-10-20,6159860,control,0
2023-10-20,4598981,control,0
2023-10-20,5496772,control,0
2023-10-20,8307338,control,0
2023-10-20,8847979,control,0
2023-10-20,7843650,control,0
2023-10-20,6181137,control,0
2023-10-20,6003712,control,1
2023-10-20,6860304,control,0
2023-10-20,6378197,control,0
2023-10-20,8327140,control,0
2023-10-20,4160173,control,0
2023-10-20,8871892,control,0
2023-10-20,8189685,control,1
2023-10-20,4755581,control,0
2023-10-20,4398682,control,0
2023-10-20,6814004,control,0
2023-10-20,8867397,control,0
2023-10-20,4472172,control,0
2023-10-20,7995622,control,0
2023-10-20,7558083,control,0
2023-10-20,8143310,control,0
2023-10-20,5171818,control,0
2023-10-20,4365279,control,0
2023-10-20,5106749,control,0
2023-10-20,8269708,control,1
2023-10-20,7752523,control,0
2023-10-20,8744041,control,0
2023-10-20,6267126,control,0
2023-10-20,6122936,control,0
2023-10-20,8470689,control,0
2023-10-20,7640397,control,0
2023-10-20,6489727,control,0
2023-10-20,5387995,control,0
2023-10-20,8781044,control,0
2023-10-20,8815069,control,0
2023-10-20,6489268,control,0
2023-10-20,7432140,control,0
2023-10-20,6775673,control,1
2023-10-20,4683141,control,0
2023-10-20,4925826,control,1
2023-10-20,7199052,control,1
2023-10-20,7115437,control,0
2023-10-20,4634030,control,0
2023-10-20,7766577,control,0
2023-10-20,4582065,control,0
2023-10-20,5780293,control,1
2023-10-20,7607163,control,0
2023-10-20,5377822,control,0
2023-10-20,8236639,control,0
2023-10-20,5665070,control,0
2023-10-20,8600415,control,0
2023-10-20,6754308,control,0
2023-10-20,7173056,control,0
2023-10-20,5948388,control,0
2023-10-20,6016524,control,0
2023-10-20,5490849,control,0
2023-10-20,7259145,control,0
2023-10-20,8449164,control,0
2023-10-20,8101845,control,0
2023-10-20,8803141,control,0
2023-10-20,8468321,control,0
2023-10-20,8895361,control,0
2023-10-20,4794047,control,0
2023-10-20,5705927,control,0
2023-10-20,4126311,control,0
2023-10-20,5443662,control,0
2023-10-20,6721236,control,0
2023-10-20,6262517,control,0
2023-10-20,6200988,control,0
2023-10-20,7235173,control,0
2023-10-20,5934471,control,0
2023-10-20,5522271,control,0
2023-10-20,6854427,control,0
2023-10-20,6656761,control,1
2023-10-20,5433694,control,0
2023-10-20,6667045,control,1
2023-10-20,8080821,control,0
2023-10-20,8221810,control,0
2023-10-20,5076968,control,0
2023-10-20,7814317,control,0
2023-10-20,6401156,control,0
2023-10-20,6613563,control,0
2023-10-20,5490003,control,0
2023-10-20,6937261,control,0
2023-10-20,4419437,control,0
2023-10-20,4588773,control,0
2023-10-20,7247663,control,0
2023-10-20,7894669,control,0
2023-10-20,8058749,control,0
2023-10-20,7937266,control,0
2023-10-20,4654942,control,0
2023-10-20,4432406,control,0
2023-10-20,5566749,control,0
2023-10-20,5889555,control,0
2023-10-20,7601252,control,0
2023-10-20,5809750,control,0
2023-10-20,4871242,control,0
2023-10-20,7851717,control,1
2023-10-20,6518114,control,0
2023-10-20,4326780,control,0
2023-10-20,6604057,control,0
2023-10-20,8472252,control,0
2023-10-20,8000705,control,0
2023-10-20,7368831,control,0
2023-10-20,5209222,control,0
2023-10-20,6989176,control,0
2023-10-20,8268237,control,0
2023-10-20,5136297,control,0
2023-10-20,8441166,control,0
2023-10-20,6224613,control,0
2023-10-20,7388212,control,0
2023-10-20,8928023,control,0
2023-10-20,8588369,control,1
2023-10-20,5392900,control,0
2023-10-20,6280208,control,0
2023-10-20,4190536,control,1
2023-10-20,8285638,control,0
2023-10-20,7522924,control,0
2023-10-20,8457196,control,0
2023-10-20,8798604,control,1
2023-10-20,6092203,control,0
2023-10-20,4484522,control,0
2023-10-20,5057448,control,0
2023-10-20,6947422,control,0
2023-10-20,6496765,control,0
2023-10-20,7824065,control,0
2023-10-20,4417024,control,0
2023-10-20,5106937,control,0
2023-10-20,4999945,control,0
2023-10-20,8887817,control,0
2023-10-20,7538485,control,0
2023-10-20,7924659,control,0
2023-10-20,6490910,control,0
2023-10-20,8688980,control,0
2023-10-20,7955900,control,0
2023-10-20,7794803,control,0
2023-10-20,5999463,control,0
2023-10-20,7873002,control,0
2023-10-20,5425833,control,0
2023-10-20,7482136,control,0
2023-10-20,6618315,control,0
2023-10-20,7028350,control,0
2023-10-20,8985874,control,0
2023-10-20,5567347,control,0
2023-10-20,5906886,control,0
2023-10-20,7726474,control,0
2023-10-20,8646633,control,0
2023-10-20,5842190,control,1
2023-10-20,5480468,control,1
2023-10-20,7358591,control,0
2023-10-20,6479073,control,0
2023-10-20,4348311,control,0
2023-10-20,6639341,control,0
2023-10-20,4452201,control,0
2023-10-20,4626560,control,0
2023-10-20,5210593,control,0
2023-10-20,6559154,control,0
2023-10-20,5394184,control,0
2023-10-20,8169827,control,0
2023-10-20,4645560,control,0
2023-10-20,7079986,control,0
2023-10-20,7479590,control,0
2023-10-20,7271628,control,0
2023-10-20,6513135,control,0
2023-10-20,6854356,control,0
2023-10-20,6047606,control,0
2023-10-20,5356779,control,1
2023-10-20,7146681,control,0
2023-10-20,8859305,control,0
2023-10-20,4321662,control,0
2023-10-20,4318456,control,0
2023-10-20,6054079,control,0
2023-10-20,4846699,test,0
2023-10-20,8999488,test,0
2023-10-20,8592679,test,1
2023-10-20,4080124,test,0
2023-10-20,4082402,test,0
2023-10-20,7916959,test,1
2023-10-20,5428193,test,1
2023-10-20,8890517,test,0
2023-10-20,5602511,test,1
2023-10-20,7053518,test,0
2023-10-20,6026123,test,0
2023-10-20,8510631,test,1
2023-10-20,5157270,test,0
2023-10-20,8864349,test,0
2023-10-20,7495797,test,0
2023-10-20,6120949,test,0
2023-10-20,8524365,test,1
2023-10-20,6642901,test,0
2023-10-20,5637250,test,0
2023-10-20,4821593,test,0
2023-10-20,4479351,test,0
2023-10-20,4955084,test,0
2023-10-20,5311555,test,0
2023-10-20,7716491,test,0
2023-10-20,8329961,test,0
2023-10-20,6218006,test,0
2023-10-20,4208361,test,1
2023-10-20,8028759,test,0
2023-10-20,7233909,test,0
2023-10-20,5831631,test,0
2023-10-20,4736999,test,0
